Nb,Ta,V,Cr,Mo,Ti,W,density,V_avgr,Tm_avg_K,active_system,YS_1300C_MPa,dist_to_target,Solidus_K_TC,Liquidus_K_TC,Solidus_C_TC,Liquidus_C_TC,ST_LT_TIMEOUT
0.3,0.1,0.3,0.1,0.0,0.1,0.1,9.1636,0.346,2590.5,Nb-Ta-V-Cr-Ti-W,420.2492481587744,0.1999999999999999,2204.6589255804824,2457.337196859085,1931.5089255804824,2184.187196859085,False
