Nb,Ta,V,Cr,Mo,Ti,W,density,V_avgr,Tm_avg_K,active_system,YS_1300C_MPa,dist_to_target
0.3,0.15,0.3,0.05,0.05,0.1,0.05,9.1921,0.354,2606.05,Nb-Ta-V-Cr-Mo-Ti-W,336.45797711253863,0.15275252316519466
0.3,0.15,0.3,0.05,0.1,0.05,0.05,9.4808,0.3535,2653.8,Nb-Ta-V-Cr-Mo-Ti-W,416.0566123993099,0.15275252316519466
0.3,0.15,0.3,0.05,0.15,0.05,0.0,9.0323,0.355,2613.8500000000004,Nb-Ta-V-Cr-Mo-Ti,392.4274546588252,0.18257418583505536
0.3,0.15,0.3,0.1,0.05,0.05,0.05,9.3243,0.3485,2618.0,Nb-Ta-V-Cr-Mo-Ti-W,450.9813656137718,0.16832508230603463
0.3,0.15,0.3,0.1,0.1,0.05,0.0,8.875800000000002,0.35,2578.05,Nb-Ta-V-Cr-Mo-Ti,423.2307767504858,0.18257418583505536
0.3,0.15,0.35,0.0,0.05,0.1,0.05,9.1401,0.362,2606.2,Nb-Ta-V-Mo-Ti-W,268.421660742999,0.19148542155126763
0.3,0.15,0.35,0.0,0.1,0.05,0.05,9.4288,0.3615,2653.95,Nb-Ta-V-Mo-Ti-W,337.1678596909638,0.19148542155126763
0.3,0.15,0.35,0.05,0.05,0.05,0.05,9.2723,0.3565,2618.15,Nb-Ta-V-Cr-Mo-Ti-W,377.2502057719083,0.19148542155126763
0.3,0.2,0.1,0.1,0.15,0.15,0.0,9.4529,0.3405,2644.8500000000004,Nb-Ta-V-Cr-Mo-Ti,359.2320368430109,0.19578900207451216
0.3,0.2,0.15,0.0,0.15,0.2,0.0,9.2687,0.354,2633.05,Nb-Ta-V-Mo-Ti,153.19777749720143,0.19148542155126763
0.3,0.2,0.15,0.05,0.1,0.2,0.0,9.1122,0.349,2597.25,Nb-Ta-V-Cr-Mo-Ti,217.00806028554425,0.17795130420052185
0.3,0.2,0.15,0.05,0.15,0.15,0.0,9.4009,0.3485,2645.0,Nb-Ta-V-Cr-Mo-Ti,280.9022249957804,0.1632993161855452
0.3,0.2,0.15,0.1,0.0,0.2,0.05,9.4042,0.3425,2601.4,Nb-Ta-V-Cr-Ti-W,276.63968844258744,0.19148542155126763
0.3,0.2,0.15,0.1,0.1,0.15,0.0,9.2444,0.3435,2609.2,Nb-Ta-V-Cr-Mo-Ti,336.7116773130047,0.1632993161855452
0.3,0.2,0.15,0.15,0.05,0.15,0.0,9.0879,0.3385,2573.4,Nb-Ta-V-Cr-Mo-Ti,369.8038922667679,0.19148542155126763
0.3,0.2,0.15,0.15,0.1,0.1,0.0,9.3766,0.3379999999999999,2621.15,Nb-Ta-V-Cr-Mo-Ti,464.4322920449089,0.17795130420052185
0.3,0.2,0.2,0.0,0.1,0.2,0.0,9.060200000000002,0.357,2597.4,Nb-Ta-V-Mo-Ti,155.78406473251962,0.17320508075688773
0.3,0.2,0.2,0.0,0.15,0.15,0.0,9.3489,0.3565,2645.15,Nb-Ta-V-Mo-Ti,207.1094729714464,0.15811388300841897
0.3,0.2,0.2,0.05,0.0,0.2,0.05,9.3522,0.3505,2601.55,Nb-Ta-V-Cr-Ti-W,215.5428632832083,0.17320508075688773
0.3,0.2,0.2,0.05,0.1,0.15,0.0,9.1924,0.3515,2609.35,Nb-Ta-V-Cr-Mo-Ti,266.9141255040029,0.1414213562373095
0.3,0.2,0.2,0.05,0.15,0.1,0.0,9.4811,0.351,2657.1,Nb-Ta-V-Cr-Mo-Ti,338.2660895124626,0.1414213562373095
0.3,0.2,0.2,0.1,0.0,0.15,0.05,9.4844,0.345,2613.5,Nb-Ta-V-Cr-Ti-W,325.1132792248813,0.15811388300841897
0.3,0.2,0.2,0.1,0.05,0.15,0.0,9.035900000000002,0.3465,2573.55,Nb-Ta-V-Cr-Mo-Ti,304.4044629316304,0.15811388300841897
0.3,0.2,0.2,0.1,0.1,0.1,0.0,9.3246,0.346,2621.3,Nb-Ta-V-Cr-Mo-Ti,388.32121850340826,0.1414213562373095
0.3,0.2,0.2,0.15,0.05,0.1,0.0,9.1681,0.341,2585.5,Nb-Ta-V-Cr-Mo-Ti,415.755181444608,0.17320508075688773
0.3,0.2,0.2,0.15,0.1,0.05,0.0,9.4568,0.3404999999999999,2633.25,Nb-Ta-V-Cr-Mo-Ti,515.2466211643145,0.17320508075688773
0.3,0.2,0.25,0.0,0.0,0.2,0.05,9.3002,0.3585,2601.7,Nb-Ta-V-Ti-W,159.26947034177948,0.18257418583505536
0.3,0.2,0.25,0.0,0.1,0.15,0.0,9.1404,0.3595,2609.5,Nb-Ta-V-Mo-Ti,201.62172211131283,0.15275252316519466
0.3,0.2,0.25,0.0,0.15,0.1,0.0,9.4291,0.359,2657.25,Nb-Ta-V-Mo-Ti,260.9704626736525,0.15275252316519466
0.3,0.2,0.25,0.05,0.0,0.15,0.05,9.4324,0.353,2613.65,Nb-Ta-V-Cr-Ti-W,260.5658497157091,0.15275252316519466
0.3,0.2,0.25,0.05,0.05,0.15,0.0,8.9839,0.3545,2573.7,Nb-Ta-V-Cr-Mo-Ti,242.8444013453394,0.15275252316519466
0.3,0.2,0.25,0.05,0.1,0.1,0.0,9.2726,0.354,2621.45,Nb-Ta-V-Cr-Mo-Ti,315.5993598627172,0.13540064007726602
0.3,0.2,0.25,0.1,0.05,0.1,0.0,9.1161,0.349,2585.65,Nb-Ta-V-Cr-Mo-Ti,347.7467954878502,0.15275252316519466
0.3,0.2,0.25,0.1,0.1,0.05,0.0,9.404800000000002,0.3485,2633.4,Nb-Ta-V-Cr-Mo-Ti,437.01120411516337,0.15275252316519466
0.3,0.2,0.25,0.15,0.05,0.05,0.0,9.2483,0.3435,2597.6,Nb-Ta-V-Cr-Mo-Ti,458.2694268002559,0.18257418583505536
0.3,0.2,0.3,0.0,0.0,0.15,0.05,9.380400000000002,0.361,2613.8,Nb-Ta-V-Ti-W,200.433279369202,0.17795130420052185
0.3,0.2,0.3,0.0,0.05,0.15,0.0,8.9319,0.3625,2573.85,Nb-Ta-V-Mo-Ti,185.79846408557083,0.17795130420052185
0.3,0.2,0.3,0.0,0.1,0.1,0.0,9.2206,0.362,2621.6,Nb-Ta-V-Mo-Ti,246.98241134834151,0.1632993161855452
0.3,0.2,0.3,0.05,0.05,0.1,0.0,9.0641,0.357,2585.8,Nb-Ta-V-Cr-Mo-Ti,283.3168300788603,0.1632993161855452
0.3,0.2,0.3,0.05,0.1,0.05,0.0,9.3528,0.3565,2633.55,Nb-Ta-V-Cr-Mo-Ti,361.90337707281327,0.1632993161855452
0.3,0.2,0.3,0.1,0.05,0.05,0.0,9.1963,0.3515,2597.75,Nb-Ta-V-Cr-Mo-Ti,388.1111180810908,0.17795130420052185
0.3,0.2,0.3,0.1,0.1,0.0,0.0,9.485,0.351,2645.5,Nb-Ta-V-Cr-Mo,481.78664686713006,0.19148542155126763
0.3,0.2,0.35,0.0,0.0,0.1,0.05,9.4606,0.3635,2625.9,Nb-Ta-V-Ti-W,240.85733160357333,0.19999999999999998
0.3,0.2,0.35,0.0,0.05,0.1,0.0,9.0121,0.365,2585.95,Nb-Ta-V-Mo-Ti,223.0981862003282,0.19999999999999998
0.3,0.2,0.35,0.0,0.1,0.05,0.0,9.3008,0.3645,2633.7,Nb-Ta-V-Mo-Ti,290.58570411816453,0.19999999999999998
0.3,0.2,0.35,0.05,0.05,0.05,0.0,9.1443,0.3595,2597.9,Nb-Ta-V-Cr-Mo-Ti,321.311399212534,0.19999999999999998
0.3,0.25,0.15,0.05,0.05,0.2,0.0,9.4327,0.3505,2616.95,Nb-Ta-V-Cr-Mo-Ti,186.78251690545616,0.18708286933869708
0.3,0.25,0.2,0.0,0.05,0.2,0.0,9.3807,0.3585,2617.1000000000004,Nb-Ta-V-Mo-Ti,131.75257122626888,0.18257418583505536
0.3,0.25,0.2,0.05,0.0,0.2,0.0,9.2242,0.3535,2581.3,Nb-Ta-V-Cr-Ti,170.0420021456182,0.1957890020745122
0.3,0.25,0.2,0.1,0.0,0.15,0.0,9.3564,0.348,2593.25,Nb-Ta-V-Cr-Ti,266.22441786965953,0.18257418583505536
0.3,0.25,0.2,0.15,0.0,0.1,0.0,9.4886,0.3425,2605.2,Nb-Ta-V-Cr-Ti,372.2765161442384,0.19578900207451216
0.3,0.25,0.25,0.0,0.05,0.15,0.0,9.4609,0.361,2629.2,Nb-Ta-V-Mo-Ti,174.91252281439648,0.1632993161855452
0.3,0.25,0.25,0.05,0.0,0.15,0.0,9.3044,0.356,2593.4,Nb-Ta-V-Cr-Ti,209.93134130022537,0.17795130420052185
0.3,0.25,0.25,0.1,0.0,0.1,0.0,9.4366,0.3505,2605.35,Nb-Ta-V-Cr-Ti,308.78909388093376,0.17795130420052185
0.3,0.25,0.3,0.0,0.0,0.15,0.0,9.252400000000002,0.364,2593.55,Nb-Ta-V-Ti,158.40765810511948,0.19999999999999998
0.3,0.25,0.3,0.05,0.0,0.1,0.0,9.3846,0.3585,2605.5,Nb-Ta-V-Cr-Ti,249.17834701457912,0.18708286933869706
0.35,0.1,0.2,0.05,0.05,0.15,0.1,9.3629,0.35,2642.55,Nb-Ta-V-Cr-Mo-Ti-W,312.33736504425434,0.19148542155126763
0.35,0.1,0.2,0.05,0.1,0.15,0.05,8.9144,0.3515,2602.6,Nb-Ta-V-Cr-Mo-Ti-W,294.85925099304905,0.19148542155126763
0.35,0.1,0.2,0.05,0.15,0.1,0.05,9.2031,0.351,2650.35,Nb-Ta-V-Cr-Mo-Ti-W,365.59937085447024,0.19148542155126763
0.35,0.1,0.2,0.1,0.05,0.1,0.1,9.4951,0.3445,2654.5,Nb-Ta-V-Cr-Mo-Ti-W,445.07608816697,0.19148542155126763
0.35,0.1,0.2,0.1,0.1,0.1,0.05,9.0466,0.346,2614.55,Nb-Ta-V-Cr-Mo-Ti-W,421.2319187190539,0.19148542155126763
0.35,0.1,0.25,0.0,0.05,0.15,0.1,9.3109,0.358,2642.7,Nb-Ta-V-Mo-Ti-W,238.4368508813867,0.19999999999999998
0.35,0.1,0.25,0.0,0.1,0.15,0.05,8.862400000000001,0.3595,2602.75,Nb-Ta-V-Mo-Ti-W,224.25886788274008,0.19999999999999998
0.35,0.1,0.25,0.0,0.15,0.1,0.05,9.1511,0.359,2650.4999999999995,Nb-Ta-V-Mo-Ti-W,283.2526842609797,0.19999999999999998
0.35,0.1,0.25,0.05,0.05,0.1,0.1,9.4431,0.3525,2654.65,Nb-Ta-V-Cr-Mo-Ti-W,364.5775632082809,0.18708286933869706
0.35,0.1,0.25,0.05,0.1,0.1,0.05,8.9946,0.354,2614.7,Nb-Ta-V-Cr-Mo-Ti-W,343.88405260356984,0.18708286933869706
0.35,0.1,0.25,0.05,0.15,0.05,0.05,9.2833,0.3535,2662.45,Nb-Ta-V-Cr-Mo-Ti-W,420.39917492127967,0.19999999999999998
0.35,0.1,0.25,0.1,0.05,0.1,0.05,8.8381,0.349,2578.9,Nb-Ta-V-Cr-Mo-Ti-W,381.02895260936873,0.2
0.35,0.1,0.25,0.1,0.1,0.05,0.05,9.1268,0.3485,2626.65,Nb-Ta-V-Cr-Mo-Ti-W,468.9727015200007,0.2
0.35,0.15,0.15,0.05,0.1,0.15,0.05,9.4434,0.35,2657.95,Nb-Ta-V-Cr-Mo-Ti-W,278.60883043630577,0.17795130420052185
0.35,0.15,0.15,0.1,0.05,0.15,0.05,9.2869,0.345,2622.15,Nb-Ta-V-Cr-Mo-Ti-W,334.58254604508903,0.19148542155126763
0.35,0.15,0.2,0.0,0.05,0.2,0.05,9.1027,0.3585,2610.3500000000004,Nb-Ta-V-Mo-Ti-W,153.8749913694611,0.2
0.35,0.15,0.2,0.0,0.1,0.15,0.05,9.3914,0.358,2658.1,Nb-Ta-V-Mo-Ti-W,204.80552403918355,0.1732050807568877
0.35,0.15,0.2,0.0,0.15,0.15,0.0,8.9429,0.3595,2618.15,Nb-Ta-V-Mo-Ti,193.04206990956865,0.19999999999999998
0.35,0.15,0.2,0.05,0.05,0.15,0.05,9.2349,0.353,2622.3,Nb-Ta-V-Cr-Mo-Ti-W,264.69545296656906,0.1732050807568877
0.35,0.15,0.2,0.05,0.1,0.15,0.0,8.7864,0.3545,2582.35,Nb-Ta-V-Cr-Mo-Ti,247.99055089233136,0.18708286933869703
0.35,0.15,0.2,0.05,0.15,0.1,0.0,9.0751,0.354,2630.1,Nb-Ta-V-Cr-Mo-Ti,317.2517621575709,0.18708286933869703
0.35,0.15,0.2,0.1,0.0,0.15,0.05,9.0784,0.348,2586.5,Nb-Ta-V-Cr-Ti-W,302.2255694264628,0.19999999999999998
0.35,0.15,0.2,0.1,0.05,0.1,0.05,9.3671,0.3475,2634.25,Nb-Ta-V-Cr-Mo-Ti-W,385.8679672726213,0.17320508075688773
0.35,0.15,0.2,0.1,0.1,0.1,0.0,8.918600000000001,0.349,2594.3,Nb-Ta-V-Cr-Mo-Ti,362.7406664147627,0.18708286933869706
0.35,0.15,0.2,0.1,0.15,0.05,0.0,9.2073,0.3485,2642.05,Nb-Ta-V-Cr-Mo-Ti,449.3768259008466,0.19999999999999998
0.35,0.15,0.2,0.15,0.05,0.05,0.05,9.499300000000002,0.3419999999999999,2646.2,Nb-Ta-V-Cr-Mo-Ti-W,512.6477952877634,0.19999999999999998
0.35,0.15,0.25,0.0,0.05,0.15,0.05,9.1829,0.361,2622.45,Nb-Ta-V-Mo-Ti-W,199.4167897962415,0.18257418583505536
0.35,0.15,0.25,0.0,0.1,0.1,0.05,9.4716,0.3605,2670.2,Nb-Ta-V-Mo-Ti-W,258.4377695536261,0.16832508230603463
0.35,0.15,0.25,0.0,0.1,0.15,0.0,8.7344,0.3624999999999999,2582.5,Nb-Ta-V-Mo-Ti,185.953326395832,0.19578900207451216
0.35,0.15,0.25,0.0,0.15,0.1,0.0,9.0231,0.362,2630.25,Nb-Ta-V-Mo-Ti,243.30908354085992,0.19578900207451216
0.35,0.15,0.25,0.05,0.0,0.15,0.05,9.0264,0.356,2586.65,Nb-Ta-V-Cr-Ti-W,240.61050197761705,0.19578900207451216
0.35,0.15,0.25,0.05,0.05,0.1,0.05,9.3151,0.3554999999999999,2634.4,Nb-Ta-V-Cr-Mo-Ti-W,313.0481918928107,0.16832508230603463
0.35,0.15,0.25,0.05,0.1,0.1,0.0,8.8666,0.357,2594.45,Nb-Ta-V-Cr-Mo-Ti,293.0526340721527,0.18257418583505536
0.35,0.15,0.25,0.05,0.15,0.05,0.0,9.1553,0.3565,2642.2,Nb-Ta-V-Cr-Mo-Ti,368.74831447469217,0.19578900207451216
0.35,0.15,0.25,0.1,0.0,0.1,0.05,9.1586,0.3505,2598.6,Nb-Ta-V-Cr-Ti-W,345.1187707795132,0.19578900207451216
0.35,0.15,0.25,0.1,0.05,0.05,0.05,9.4473,0.35,2646.35,Nb-Ta-V-Cr-Mo-Ti-W,434.20213912123006,0.18257418583505536
0.35,0.15,0.25,0.1,0.1,0.05,0.0,8.9988,0.3515,2606.4,Nb-Ta-V-Cr-Mo-Ti,407.79760406899896,0.19578900207451216
0.35,0.15,0.3,0.0,0.05,0.1,0.05,9.2631,0.3635,2634.55,Nb-Ta-V-Mo-Ti-W,244.43793915253443,0.1914854215512676
0.35,0.15,0.3,0.05,0.05,0.05,0.05,9.3953,0.358,2646.5,Nb-Ta-V-Cr-Mo-Ti-W,358.984397844739,0.1914854215512676
0.35,0.2,0.15,0.0,0.15,0.15,0.0,9.4719,0.358,2673.5,Nb-Ta-V-Mo-Ti,165.24114749368724,0.19999999999999998
0.35,0.2,0.15,0.05,0.1,0.15,0.0,9.3154,0.353,2637.7,Nb-Ta-V-Cr-Mo-Ti,232.96119572902825,0.18708286933869703
0.35,0.2,0.15,0.1,0.05,0.15,0.0,9.1589,0.348,2601.9,Nb-Ta-V-Cr-Mo-Ti,278.04417714862166,0.19999999999999998
0.35,0.2,0.15,0.1,0.1,0.1,0.0,9.4476,0.3475,2649.65,Nb-Ta-V-Cr-Mo-Ti,358.2806959634287,0.18708286933869706
0.35,0.2,0.2,0.0,0.1,0.15,0.0,9.2634,0.361,2637.85,Nb-Ta-V-Mo-Ti,168.40596764505128,0.18257418583505536
0.35,0.2,0.2,0.05,0.05,0.15,0.0,9.1069,0.356,2602.05,Nb-Ta-V-Cr-Mo-Ti,216.65438625015344,0.18257418583505536
0.35,0.2,0.2,0.05,0.1,0.1,0.0,9.395600000000002,0.3555,2649.8,Nb-Ta-V-Cr-Mo-Ti,285.1246080987616,0.1683250823060346
0.35,0.2,0.2,0.1,0.05,0.1,0.0,9.2391,0.3505,2614.0,Nb-Ta-V-Cr-Mo-Ti,325.02420436559146,0.18257418583505536
0.35,0.2,0.25,0.0,0.05,0.15,0.0,9.0549,0.364,2602.2,Nb-Ta-V-Mo-Ti,160.2679766257387,0.19148542155126763
0.35,0.2,0.25,0.0,0.1,0.1,0.0,9.3436,0.3634999999999999,2649.95,Nb-Ta-V-Mo-Ti,216.56186008301063,0.17795130420052185
0.35,0.2,0.25,0.05,0.05,0.1,0.0,9.1871,0.3585,2614.15,Nb-Ta-V-Cr-Mo-Ti,260.2511541871182,0.17795130420052185
0.35,0.2,0.25,0.05,0.1,0.05,0.0,9.4758,0.358,2661.9,Nb-Ta-V-Cr-Mo-Ti,335.8253528786891,0.17795130420052185
0.35,0.2,0.25,0.1,0.05,0.05,0.0,9.3193,0.353,2626.1,Nb-Ta-V-Cr-Mo-Ti,369.8126429180461,0.19148542155126763
0.35,0.2,0.3,0.0,0.05,0.1,0.0,9.1351,0.3664999999999999,2614.3,Nb-Ta-V-Mo-Ti,200.10974007801696,0.19999999999999998
0.35,0.2,0.3,0.0,0.1,0.05,0.0,9.4238,0.366,2662.05,Nb-Ta-V-Mo-Ti,263.9769397450542,0.19999999999999998
0.35,0.2,0.3,0.05,0.05,0.05,0.0,9.2673,0.361,2626.25,Nb-Ta-V-Cr-Mo-Ti,302.1830055213581,0.19999999999999998
